Date,Month,Unit,Metric,Value
26-03-2025,MAR,SIDE LOUDER BOSS,HM,455.0
26-03-2025,MAR,SIDE LOADER BOSS 2,HM,5739.0
26-03-2025,MAR,SIDE LOADER 5T,HM,3357.0
26-03-2025,MAR,SIDE LOUDER KALMAR,HM,48110.0
26-03-2025,MAR,SIDE LOADER 3,HM,23439.0
26-03-2025,MAR,PA 8511 AH,HM,20941.0
26-03-2025,MAR,L 8568 UK (EX.L 9627 US),HM,16441.0
26-03-2025,MAR,L 9580 UA (EX.L 9025 UT),HM,39496.0
26-03-2025,MAR,B 9220 BL,HM,9413.0
26-03-2025,MAR,B 9224 BL,HM,2850.0
26-03-2025,MAR,B 9974 KJ,HM,40592.0
26-03-2025,MAR,B 9976 KJ,HM,42694.0
26-03-2025,MAR,B 9493 JA,HM,44184.0
26-03-2025,MAR,B 9137 MJ (EX.B 9494 JA),HM,6256.0
26-03-2025,MAR,B 9157 ZJ,HM,2914.0
26-03-2025,MAR,B 9628 ZJ,HM,45977.0
26-03-2025,MAR,B 9566 ZB,HM,42406.0
26-03-2025,MAR,L 9583 UQ,HM,13598.0
26-03-2025,MAR,L 9049 UR,HM,46593.0
26-03-2025,MAR,L 9376 UN,HM,44704.0
26-03-2025,MAR,L 8153 UO EX.L 9378 UN,HM,36022.0
26-03-2025,MAR,L 9052 UR,HM,5960.0
26-03-2025,MAR,L 9048 UT,HM,45371.0
26-03-2025,MAR,L 9049 UN,HM,2084.0
27-03-2025,MAR,TANGKI SOLAR DEPO 4,MASUK,7966.0
27-03-2025,MAR,LINDE,HM,17015.0
27-03-2025,MAR,KALMAR 32,HM,22755.0
27-03-2025,MAR,KONECRANES,HM,4968.0
27-03-2025,MAR,SMV,HM,7955.0
27-03-2025,MAR,KALMAR 20,HM,2353.0
27-03-2025,MAR,KALMAR 21,HM,38293.0
27-03-2025,MAR,KALMAR11/KINGKONG 2,HM,17352.0
27-03-2025,MAR,KALMAR 28,HM,27407.0
27-03-2025,MAR,KALMAR 29,HM,29948.0
27-03-2025,MAR,KALMAR 30,HM,15925.0
27-03-2025,MAR,KALMAR 14,HM,15794.0
27-03-2025,MAR,KALMAR 17,HM,2244.0
27-03-2025,MAR,KALMAR 12,HM,4440.0
27-03-2025,MAR,KALMAR 15,HM,24790.0
27-03-2025,MAR,KALMAR 16,HM,3644.0
27-03-2025,MAR,KALMAR 24,HM,9240.0
27-03-2025,MAR,KALMAR 25,HM,29528.0
27-03-2025,MAR,KALMAR 27,HM,27744.0
27-03-2025,MAR,CRANE LB 75/KANGGURU,HM,3843.2
27-03-2025,MAR,CRANE LB 80T/LUCKY DOLPHIN,HM,5131.0
27-03-2025,MAR,GAJAH TUNGGAL,HM,184.9
27-03-2025,MAR,KALMAR 13,HM,47.2
27-03-2025,MAR,RAFLESIA,HM,23282.0
27-03-2025,MAR,SCORPION,HM,2997.0
27-03-2025,MAR,TOBATI (EX.FL KALMAR 32T),HM,13845.9
27-03-2025,MAR,WARLOCK,HM,9434.4
27-03-2025,MAR,SOKA,HM,1988.0
27-03-2025,MAR,KALMAR2/BISON,HM,8283.0
27-03-2025,MAR,KALAMR5/KINGKONG 1,HM,26596.1
27-03-2025,MAR,KALMAR 23,HM,22940.0
27-03-2025,MAR,KALMAR 4,HM,19328.0
27-03-2025,MAR,KALMAR 7,HM,1046.0
27-03-2025,MAR,KALMAR 18,HM,70985.0
27-03-2025,MAR,KALMAR1/GAJAH,HM,15307.0
27-03-2025,MAR,RG01,HM,53889.0
27-03-2025,MAR,RG02,HM,54182.0
27-03-2025,MAR,RG03,HM,54386.0
27-03-2025,MAR,LANDAK,HM,1943.0
27-03-2025,MAR,MAGNETO,HM,7652.0
27-03-2025,MAR,XAVIER,HM,15342.0
27-03-2025,MAR,TITAN,HM,504.0
27-03-2025,MAR,WIND RIVER (EX.TL BOSS 42T),HM,15.1
27-03-2025,MAR,TOP LOADER MITS 42T/BADAK,HM,3430.1
27-03-2025,MAR,TOP LOADER MITS/CENDRAWASIH,HM,3933.4
27-03-2025,MAR,TYRANOSAURUS,HM,8701.2
27-03-2025,MAR,KONECRANES 2,HM,16338.0
27-03-2025,MAR,KONECRANES 3,HM,12859.0
27-03-2025,MAR,KALMAR 31,HM,22677.0
27-03-2025,MAR,KALMAR 19,HM,14381.0
27-03-2025,MAR,KAMBOJA,HM,147.3
27-03-2025,MAR,ULIN,HM,3475.0
27-03-2025,MAR,KANTIL,HM,10392.0
27-03-2025,MAR,RAJAWALI,HM,1365.6
27-03-2025,MAR,SADEWA,HM,284.0
27-03-2025,MAR,TERATAI,HM,755.2
27-03-2025,MAR,PRENJAK,HM,773.0
27-03-2025,MAR,SAKURA,HM,3461.0
27-03-2025,MAR,GIANT,HM,2670.0
27-03-2025,MAR,PENYU,HM,3094.0
27-03-2025,MAR,TULIB,HM,1589.7
27-03-2025,MAR,ORONG-ORONG,HM,1027.4
27-03-2025,MAR,PALEM,HM,3161.0
27-03-2025,MAR,BANTENG 3,HM,964.0
27-03-2025,MAR,BANTENG 4,HM,5010.0
27-03-2025,MAR,FORKLIF MITS/KENANGA,HM,9038.0
27-03-2025,MAR,GLATIK,HM,933.0
27-03-2025,MAR,MANYAR,HM,10000.0
27-03-2025,MAR,MATAHARI,HM,9852.0
27-03-2025,MAR,BANTENG 2,HM,1930.0
27-03-2025,MAR,MELATI,HM,614.5
27-03-2025,MAR,PERKUTUT,HM,6670.0
27-03-2025,MAR,MERPATI,HM,2918.0
27-03-2025,MAR,ELANG,HM,32950.0
27-03-2025,MAR,WINDU,HM,1334.0
27-03-2025,MAR,CENDET,HM,3187.0
27-03-2025,MAR,GARUDA,HM,16438.0
27-03-2025,MAR,JATAYU,HM,887.3
27-03-2025,MAR,KASUARI,HM,6441.0
27-03-2025,MAR,MERAK,HM,12248.0
27-03-2025,MAR,SEMPATI,HM,17888.0
27-03-2025,MAR,HATORI,HM,3174.0
27-03-2025,MAR,RANGER,HM,1102.0
27-03-2025,MAR,BERNARD BEAR,HM,3356.0
27-03-2025,MAR,KUTILANG,HM,6372.1
27-03-2025,MAR,ATOZ,HM,30.0
27-03-2025,MAR,KUDA PUTIH,HM,969.0
27-03-2025,MAR,PADI,HM,1061.0
27-03-2025,MAR,RANDU,HM,16650.0
27-03-2025,MAR,SERUNI,HM,10956.0
27-03-2025,MAR,WERKUDORO,HM,4083.0
27-03-2025,MAR,JATI,HM,2085.0
27-03-2025,MAR,CEMARA,HM,25064.0
27-03-2025,MAR,GATUT KACA,HM,3045.0
27-03-2025,MAR,TREMBESI,HM,5.0
27-03-2025,MAR,AKASIA,HM,736.0
27-03-2025,MAR,PINUS,HM,133.0
27-03-2025,MAR,BANTENG 1,HM,15.0
27-03-2025,MAR,KALONG,HM,544.0
27-03-2025,MAR,L 8609 UT ( EX L 7954 MU ),HM,9374.7
27-03-2025,MAR,L 8660 UN (EX. L7918MU),HM,12113.0
27-03-2025,MAR,L 8625 UT,HM,11000.0
27-03-2025,MAR,L 8604 UK (EX.L 9620 US),HM,5412.2
27-03-2025,MAR,B 9273 NK,HM,5320.0
27-03-2025,MAR,L 9968 CQ (EX.L 8084 NQ),HM,402.08
27-03-2025,MAR,L 8625 US,HM,334.0
27-03-2025,MAR,L 9622 US,HM,1352.0
27-03-2025,MAR,L 8622 UK (EX.L 9626 US),HM,6988.0
27-03-2025,MAR,L 8073 UL (EX.L 8341 UR),HM,3541.7
27-03-2025,MAR,L 8595 UK (EX.L 9624 US),HM,8580.0
27-03-2025,MAR,L 8712 UK (EX.L 9628 US),HM,6690.7
27-03-2025,MAR,L 8408 UO,HM,4393.0
27-03-2025,MAR,L 8703 UK (EX.L 9173 UQ),HM,21095.0
27-03-2025,MAR,L 8487 UK (EX.L 9631 US),HM,2862.0
27-03-2025,MAR,L 8085 SK ( EX L 7287 TF ),HM,4139.0
27-03-2025,MAR,L 8631 UK (EX.L 9623 US),HM,8480.0
27-03-2025,MAR,L 9103 NN EX. L 8781 LY,HM,3746.8
27-03-2025,MAR,ALPINE,HM,9990.0
27-03-2025,MAR,KOLIBRI,HM,6162.0
27-03-2025,MAR,JALAK,HM,5667.0
27-03-2025,MAR,WALET,HM,726.0
27-03-2025,MAR,KAKATUA,HM,4609.0
27-03-2025,MAR,KENARI,HM,3799.0
27-03-2025,MAR,KALMAR 22,HM,36747.0
27-03-2025,MAR,SANY KUPP,HM,13911.0
27-03-2025,MAR,ROBIN,HM,2205.0
27-03-2025,MAR,KALMAR 26,HM,33610.0
27-03-2025,MAR,CAMAR,HM,2707.0
27-03-2025,MAR,FLAMINGO,HM,544.0
27-03-2025,MAR,MURAI,HM,1171.0
27-03-2025,MAR,L 8577 UK (EX.L 9561 UQ),HM,12012.0
27-03-2025,MAR,L 8640 UK (EX.L 9562 UQ),HM,23440.0
27-03-2025,MAR,L 8649 UK (EX.L 9580 UQ),HM,21907.0
27-03-2025,MAR,L 9844 UK (EX.L 9569 UQ),HM,29287.0
27-03-2025,MAR,L 8985 UQ,HM,455.0
27-03-2025,MAR,L 9098 UA (EX.L 9690 UO),HM,10552.0
27-03-2025,MAR,L 9049 US,HM,3714.0
27-03-2025,MAR,L 9049 UQ,HM,1478.3
27-03-2025,MAR,L 8047 UQ,HM,25816.0
27-03-2025,MAR,L 8796 UO (EX.L 9025 US),HM,80.0
27-03-2025,MAR,L 9054 UT (EX.L 8048 UO),HM,21158.0
27-03-2025,MAR,L 9055 UN,HM,19880.0
27-03-2025,MAR,L 9061 UR,HM,8145.0
27-03-2025,MAR,L 9061 US,HM,1661.0
27-03-2025,MAR,L 9062 UN,HM,15267.0
27-03-2025,MAR,L 9064 UR,HM,25068.0
27-03-2025,MAR,L 9064 US,HM,18923.0
27-03-2025,MAR,L 9064 UT,HM,31926.0
27-03-2025,MAR,L 9066 UT,HM,20846.0
27-03-2025,MAR,L 9067 UN,HM,19771.0
27-03-2025,MAR,L 8910 UK (EX.L 9067 UQ),HM,3449.0
27-03-2025,MAR,L 8316 UK (EX.L 9070 UR),HM,13312.0
27-03-2025,MAR,L 8478 UK (EX.L 9070 UQ),HM,23828.0
27-03-2025,MAR,L 8469 UK (EX.L 9069 US),HM,12295.0
27-03-2025,MAR,L 8253 UK (EX.L 9070 UN),HM,29286.0
27-03-2025,MAR,L 8217 UK (EX.L 9069 UT),HM,11857.0
27-03-2025,MAR,L 9115 UQ,HM,15921.0
27-03-2025,MAR,L9116UQ,HM,3066.0
27-03-2025,MAR,L 8251 UO,HM,13713.0
27-03-2025,MAR,L 9118 UQ,HM,28966.0
27-03-2025,MAR,L9120UQ,HM,17114.0
27-03-2025,MAR,L 8280 UK (EX.L 9435 US),HM,18627.0
27-03-2025,MAR,L 8208 UK (EX.L 9436 US),HM,18358.0
27-03-2025,MAR,L 8334 UK (EX.L 9437 US),HM,17530.0
27-03-2025,MAR,L 9848 UK (EX.L 9439 US),HM,28250.0
27-03-2025,MAR,L 8271 UK (EX.L 9440 US),HM,21052.0
27-03-2025,MAR,L 8496 UK (EX.L 9634 US),HM,28830.0
27-03-2025,MAR,L 8514 UK (EX.L 9635 US),HM,19544.0
27-03-2025,MAR,L 8523 UK (EX.L 9636 US),HM,16335.0
27-03-2025,MAR,L 8460 UK (EX.L 9637 US),HM,18966.0
27-03-2025,MAR,L 8060 UR (EX.L 9200 UN),HM,31506.0
27-03-2025,MAR,L 9668 UR (EX.L 9300 UN),HM,29362.0
27-03-2025,MAR,L 8857 UO (EX.L 9300 UR),HM,1832.0
27-03-2025,MAR,L 9201 UN (EX.L 9300 US),HM,23182.0
27-03-2025,MAR,L 8799 UO (EX.L 9300 UQ),HM,26039.0
27-03-2025,MAR,L 8311 UQ,HM,21333.0
27-03-2025,MAR,L 8322 UQ,HM,30263.0
27-03-2025,MAR,L 8898 UQ,HM,21896.0
27-03-2025,MAR,L 8327 UQ,HM,2275.0
27-03-2025,MAR,L 8293 UQ,HM,26850.0
27-03-2025,MAR,L 8810 UQ,HM,25269.0
27-03-2025,MAR,L 8834 UQ,HM,20127.0
27-03-2025,MAR,L 8295 UQ,HM,21513.0
27-03-2025,MAR,L 8310 UQ,HM,23795.0
27-03-2025,MAR,L 8859 UQ,HM,21849.0
27-03-2025,MAR,L 8819 UQ,HM,28538.0
27-03-2025,MAR,L 8999 UUC (EX.L 9703 UQ),HM,26190.0
